index,date,open,high,low,close,adjclose,volume
22,2019-07-10,59.310001373291016,59.310001373291016,59.310001373291016,59.310001373291016,59.310001373291016,0.0
23,2019-07-11,59.52000045776367,59.52000045776367,59.52000045776367,59.52000045776367,59.52000045776367,0.0
24,2019-07-12,59.540000915527344,59.540000915527344,59.540000915527344,59.540000915527344,59.540000915527344,0.0
25,2019-07-15,59.279998779296875,59.279998779296875,59.279998779296875,59.279998779296875,59.279998779296875,0.0
26,2019-07-16,59.5,59.5,59.5,59.5,59.5,0.0
27,2019-07-17,59.470001220703125,59.470001220703125,59.470001220703125,59.470001220703125,59.470001220703125,0.0
28,2019-07-18,58.849998474121094,58.849998474121094,58.849998474121094,58.849998474121094,58.849998474121094,0.0
29,2019-07-19,57.790000915527344,57.790000915527344,57.790000915527344,57.790000915527344,57.790000915527344,0.0
30,2019-07-22,57.43000030517578,57.43000030517578,57.43000030517578,57.43000030517578,57.43000030517578,0.0
31,2019-07-23,57.31999969482422,57.31999969482422,57.31999969482422,57.31999969482422,57.31999969482422,0.0
32,2019-07-24,56.709999084472656,56.709999084472656,56.709999084472656,56.709999084472656,56.709999084472656,0.0
33,2019-07-25,56.66999816894531,56.66999816894531,56.66999816894531,56.66999816894531,56.66999816894531,0.0
34,2019-07-26,56.95000076293945,56.95000076293945,56.95000076293945,56.95000076293945,56.95000076293945,0.0
35,2019-07-29,56.650001525878906,56.650001525878906,56.650001525878906,56.650001525878906,56.650001525878906,0.0
36,2019-07-30,55.7599983215332,55.7599983215332,55.7599983215332,55.7599983215332,55.7599983215332,0.0
37,2019-07-31,55.83000183105469,55.83000183105469,55.83000183105469,55.83000183105469,55.83000183105469,0.0
38,2019-08-01,55.0099983215332,55.0099983215332,55.0099983215332,55.0099983215332,55.0099983215332,0.0
39,2019-08-02,54.7599983215332,54.7599983215332,54.7599983215332,54.7599983215332,54.7599983215332,0.0
40,2019-08-05,53.869998931884766,53.869998931884766,53.869998931884766,53.869998931884766,53.869998931884766,0.0
41,2019-08-06,54.58000183105469,54.58000183105469,54.58000183105469,54.58000183105469,54.58000183105469,0.0
42,2019-08-07,54.099998474121094,54.099998474121094,54.099998474121094,54.099998474121094,54.099998474121094,0.0
43,2019-08-08,54.66999816894531,54.66999816894531,54.66999816894531,54.66999816894531,54.66999816894531,0.0
44,2019-08-09,55.220001220703125,55.220001220703125,55.220001220703125,55.220001220703125,55.220001220703125,0.0
45,2019-08-13,54.47999954223633,54.47999954223633,54.47999954223633,54.47999954223633,54.47999954223633,0.0
46,2019-08-14,55.09000015258789,55.09000015258789,55.09000015258789,55.09000015258789,55.09000015258789,0.0
47,2019-08-16,55.0099983215332,55.0099983215332,55.0099983215332,55.0099983215332,55.0099983215332,0.0
48,2019-08-19,55.209999084472656,55.209999084472656,55.209999084472656,55.209999084472656,55.209999084472656,0.0
49,2019-08-20,54.849998474121094,54.849998474121094,54.849998474121094,54.849998474121094,54.849998474121094,0.0
50,2019-08-21,54.099998474121094,54.099998474121094,54.099998474121094,54.099998474121094,54.099998474121094,0.0
51,2019-08-22,53.18000030517578,53.18000030517578,53.18000030517578,53.18000030517578,53.18000030517578,0.0
52,2019-08-23,53.4900016784668,53.4900016784668,53.4900016784668,53.4900016784668,53.4900016784668,0.0
53,2019-08-26,54.47999954223633,54.47999954223633,54.47999954223633,54.47999954223633,54.47999954223633,0.0
54,2019-08-27,54.9900016784668,54.9900016784668,54.9900016784668,54.9900016784668,54.9900016784668,0.0
55,2019-08-28,54.52000045776367,54.52000045776367,54.52000045776367,54.52000045776367,54.52000045776367,0.0
56,2019-08-29,54.16999816894531,54.16999816894531,54.16999816894531,54.16999816894531,54.16999816894531,0.0
57,2019-08-30,54.43000030517578,54.43000030517578,54.43000030517578,54.43000030517578,54.43000030517578,0.0
58,2019-09-03,53.5099983215332,53.5099983215332,53.5099983215332,53.5099983215332,53.5099983215332,0.0
59,2019-09-04,53.75,53.75,53.75,53.75,53.75,0.0
60,2019-09-05,53.970001220703125,53.970001220703125,53.970001220703125,53.970001220703125,53.970001220703125,0.0
61,2019-09-06,54.4900016784668,54.4900016784668,54.4900016784668,54.4900016784668,54.4900016784668,0.0
62,2019-09-09,54.939998626708984,54.939998626708984,54.939998626708984,54.939998626708984,54.939998626708984,0.0
63,2019-09-11,55.380001068115234,55.380001068115234,55.380001068115234,55.380001068115234,55.380001068115234,0.0
64,2019-09-12,55.470001220703125,55.470001220703125,55.470001220703125,55.470001220703125,55.470001220703125,0.0
65,2019-09-13,55.970001220703125,55.970001220703125,55.970001220703125,55.970001220703125,55.970001220703125,0.0
66,2019-09-16,55.72999954223633,55.72999954223633,55.72999954223633,55.72999954223633,55.72999954223633,0.0
67,2019-09-17,54.61000061035156,54.61000061035156,54.61000061035156,54.61000061035156,54.61000061035156,0.0
68,2019-09-18,54.93000030517578,54.93000030517578,54.93000030517578,54.93000030517578,54.93000030517578,0.0
69,2019-09-19,54.209999084472656,54.209999084472656,54.209999084472656,54.209999084472656,54.209999084472656,0.0
70,2019-09-20,57.22999954223633,57.22999954223633,57.22999954223633,57.22999954223633,57.22999954223633,0.0
71,2019-09-23,59.040000915527344,59.040000915527344,59.040000915527344,59.040000915527344,59.040000915527344,0.0
72,2019-09-24,58.779998779296875,58.779998779296875,58.779998779296875,58.779998779296875,58.779998779296875,0.0
73,2019-09-25,57.77000045776367,57.77000045776367,57.77000045776367,57.77000045776367,57.77000045776367,0.0
74,2019-09-26,58.369998931884766,58.369998931884766,58.369998931884766,58.369998931884766,58.369998931884766,0.0
75,2019-09-27,57.9900016784668,57.9900016784668,57.9900016784668,57.9900016784668,57.9900016784668,0.0
76,2019-09-30,57.25,57.25,57.25,57.25,57.25,0.0
77,2019-10-01,56.38999938964844,56.38999938964844,56.38999938964844,56.38999938964844,56.38999938964844,0.0
78,2019-10-03,56.20000076293945,56.20000076293945,56.20000076293945,56.20000076293945,56.20000076293945,0.0
79,2019-10-04,55.439998626708984,55.439998626708984,55.439998626708984,55.439998626708984,55.439998626708984,0.0
80,2019-10-07,54.900001525878906,54.900001525878906,54.900001525878906,54.900001525878906,54.900001525878906,0.0
81,2019-10-09,55.66999816894531,55.66999816894531,55.66999816894531,55.66999816894531,55.66999816894531,0.0
82,2019-10-10,55.189998626708984,55.189998626708984,55.189998626708984,55.189998626708984,55.189998626708984,0.0
83,2019-10-11,55.369998931884766,55.369998931884766,55.369998931884766,55.369998931884766,55.369998931884766,0.0
84,2019-10-14,55.56999969482422,55.56999969482422,55.56999969482422,55.56999969482422,55.56999969482422,0.0
85,2019-10-15,55.7599983215332,55.7599983215332,55.7599983215332,55.7599983215332,55.7599983215332,0.0
86,2019-10-16,55.900001525878906,55.900001525878906,55.900001525878906,55.900001525878906,55.900001525878906,0.0
87,2019-10-17,56.66999816894531,56.66999816894531,56.66999816894531,56.66999816894531,56.66999816894531,0.0
88,2019-10-18,57.189998626708984,57.189998626708984,57.189998626708984,57.189998626708984,57.189998626708984,0.0
89,2019-10-22,56.970001220703125,56.970001220703125,56.970001220703125,56.970001220703125,56.970001220703125,0.0
90,2019-10-23,57.29999923706055,57.29999923706055,57.29999923706055,57.29999923706055,57.29999923706055,0.0
91,2019-10-24,56.97999954223633,56.97999954223633,56.97999954223633,56.97999954223633,56.97999954223633,0.0
92,2019-10-25,57.029998779296875,57.029998779296875,57.029998779296875,57.029998779296875,57.029998779296875,0.0
94,2019-10-29,57.939998626708984,57.939998626708984,57.939998626708984,57.939998626708984,57.939998626708984,0.0
95,2019-10-30,58.09000015258789,58.09000015258789,58.09000015258789,58.09000015258789,58.09000015258789,0.0
96,2019-10-31,58.400001525878906,58.400001525878906,58.400001525878906,58.400001525878906,58.400001525878906,0.0
97,2019-11-01,58.439998626708984,58.439998626708984,58.439998626708984,58.439998626708984,58.439998626708984,0.0
98,2019-11-04,58.70000076293945,58.70000076293945,58.70000076293945,58.70000076293945,58.70000076293945,0.0
99,2019-11-05,58.349998474121094,58.349998474121094,58.349998474121094,58.349998474121094,58.349998474121094,0.0
100,2019-11-06,58.25,58.25,58.25,58.25,58.25,0.0
101,2019-11-07,58.459999084472656,58.459999084472656,58.459999084472656,58.459999084472656,58.459999084472656,0.0
102,2019-11-08,58.310001373291016,58.310001373291016,58.310001373291016,58.310001373291016,58.310001373291016,0.0
103,2019-11-11,58.63999938964844,58.63999938964844,58.63999938964844,58.63999938964844,58.63999938964844,0.0
104,2019-11-13,58.099998474121094,58.099998474121094,58.099998474121094,58.099998474121094,58.099998474121094,0.0
105,2019-11-14,57.9900016784668,57.9900016784668,57.9900016784668,57.9900016784668,57.9900016784668,0.0
106,2019-11-15,58.09000015258789,58.09000015258789,58.09000015258789,58.09000015258789,58.09000015258789,0.0
107,2019-11-18,58.16999816894531,58.16999816894531,58.16999816894531,58.16999816894531,58.16999816894531,0.0
108,2019-11-19,58.27000045776367,58.27000045776367,58.27000045776367,58.27000045776367,58.27000045776367,0.0
109,2019-11-20,58.52000045776367,58.52000045776367,58.52000045776367,58.52000045776367,58.52000045776367,0.0
110,2019-11-21,58.52000045776367,58.52000045776367,58.52000045776367,58.52000045776367,58.52000045776367,0.0
111,2019-11-22,58.529998779296875,58.529998779296875,58.529998779296875,58.529998779296875,58.529998779296875,0.0
112,2019-11-25,59.15999984741211,59.15999984741211,59.15999984741211,59.15999984741211,59.15999984741211,0.0
113,2019-11-26,59.04999923706055,59.04999923706055,59.04999923706055,59.04999923706055,59.04999923706055,0.0
114,2019-11-27,59.220001220703125,59.220001220703125,59.220001220703125,59.220001220703125,59.220001220703125,0.0
115,2019-11-28,59.709999084472656,59.709999084472656,59.709999084472656,59.709999084472656,59.709999084472656,0.0
116,2019-11-29,59.4900016784668,59.4900016784668,59.4900016784668,59.4900016784668,59.4900016784668,0.0
117,2019-12-02,59.279998779296875,59.279998779296875,59.279998779296875,59.279998779296875,59.279998779296875,0.0
118,2019-12-03,58.810001373291016,58.810001373291016,58.810001373291016,58.810001373291016,58.810001373291016,0.0
119,2019-12-04,59.099998474121094,59.099998474121094,59.099998474121094,59.099998474121094,59.099998474121094,0.0
120,2019-12-05,58.72999954223633,58.72999954223633,58.72999954223633,58.72999954223633,58.72999954223633,0.0
121,2019-12-06,58.150001525878906,58.150001525878906,58.150001525878906,58.150001525878906,58.150001525878906,0.0
122,2019-12-09,58.22999954223633,58.22999954223633,58.22999954223633,58.22999954223633,58.22999954223633,0.0
123,2019-12-10,57.689998626708984,57.689998626708984,57.689998626708984,57.689998626708984,57.689998626708984,0.0
124,2019-12-11,57.810001373291016,57.810001373291016,57.810001373291016,57.810001373291016,57.810001373291016,0.0
125,2019-12-12,58.2400016784668,58.2400016784668,58.2400016784668,58.2400016784668,58.2400016784668,0.0
126,2019-12-13,58.709999084472656,58.709999084472656,58.709999084472656,58.709999084472656,58.709999084472656,0.0
127,2019-12-16,58.599998474121094,58.599998474121094,58.599998474121094,58.599998474121094,58.599998474121094,0.0
128,2019-12-17,58.90999984741211,58.90999984741211,58.90999984741211,58.90999984741211,58.90999984741211,0.0
129,2019-12-18,58.880001068115234,58.880001068115234,58.880001068115234,58.880001068115234,58.880001068115234,0.0
130,2019-12-19,58.970001220703125,58.970001220703125,58.970001220703125,58.970001220703125,58.970001220703125,0.0
131,2019-12-20,59.09000015258789,59.09000015258789,59.09000015258789,59.09000015258789,59.09000015258789,0.0
132,2019-12-23,59.029998779296875,59.029998779296875,59.029998779296875,59.029998779296875,59.029998779296875,0.0
133,2019-12-24,58.97999954223633,58.97999954223633,58.97999954223633,58.97999954223633,58.97999954223633,0.0
134,2019-12-26,58.7599983215332,58.7599983215332,58.7599983215332,58.7599983215332,58.7599983215332,0.0
135,2019-12-27,59.41999816894531,59.41999816894531,59.41999816894531,59.41999816894531,59.41999816894531,0.0
136,2019-12-30,59.59000015258789,59.59000015258789,59.59000015258789,59.59000015258789,59.59000015258789,0.0
137,2019-12-31,59.369998931884766,59.369998931884766,59.369998931884766,59.369998931884766,59.369998931884766,0.0
138,2020-01-01,59.369998931884766,59.369998931884766,59.369998931884766,59.369998931884766,59.369998931884766,0.0
139,2020-01-02,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,0.0
140,2020-01-03,59.959999084472656,59.959999084472656,59.959999084472656,59.959999084472656,59.959999084472656,0.0
141,2020-01-06,58.63999938964844,58.63999938964844,58.63999938964844,58.63999938964844,58.63999938964844,0.0
142,2020-01-07,59.04999923706055,59.04999923706055,59.04999923706055,59.04999923706055,59.04999923706055,0.0
143,2020-01-08,59.04999923706055,59.04999923706055,59.04999923706055,59.04999923706055,59.04999923706055,0.0
144,2020-01-09,60.22999954223633,60.22999954223633,60.22999954223633,60.22999954223633,60.22999954223633,0.0
145,2020-01-10,60.459999084472656,60.459999084472656,60.459999084472656,60.459999084472656,60.459999084472656,0.0
146,2020-01-13,60.88999938964844,60.88999938964844,60.88999938964844,60.88999938964844,60.88999938964844,0.0
147,2020-01-14,61.18000030517578,61.18000030517578,61.18000030517578,61.18000030517578,61.18000030517578,0.0
148,2020-01-15,61.220001220703125,61.220001220703125,61.220001220703125,61.220001220703125,61.220001220703125,0.0
149,2020-01-16,61.349998474121094,61.349998474121094,61.349998474121094,61.349998474121094,61.349998474121094,0.0
150,2020-01-17,61.54999923706055,61.54999923706055,61.54999923706055,61.54999923706055,61.54999923706055,0.0
151,2020-01-20,61.11000061035156,61.11000061035156,61.11000061035156,61.11000061035156,61.11000061035156,0.0
152,2020-01-21,61.029998779296875,61.029998779296875,61.029998779296875,61.029998779296875,61.029998779296875,0.0
153,2020-01-22,60.900001525878906,60.900001525878906,60.900001525878906,60.900001525878906,60.900001525878906,0.0
154,2020-01-23,61.380001068115234,61.380001068115234,61.380001068115234,61.380001068115234,61.380001068115234,0.0
155,2020-01-24,61.72999954223633,61.72999954223633,61.72999954223633,61.72999954223633,61.72999954223633,0.0
156,2020-01-27,61.41999816894531,61.41999816894531,61.41999816894531,61.41999816894531,61.41999816894531,0.0
157,2020-01-28,61.08000183105469,61.08000183105469,61.08000183105469,61.08000183105469,61.08000183105469,0.0
158,2020-01-29,61.189998626708984,61.189998626708984,61.189998626708984,61.189998626708984,61.189998626708984,0.0
159,2020-01-30,60.79999923706055,60.79999923706055,60.79999923706055,60.79999923706055,60.79999923706055,0.0
160,2020-01-31,60.529998779296875,60.529998779296875,60.529998779296875,60.529998779296875,60.529998779296875,0.0
161,2020-02-03,59.560001373291016,59.560001373291016,59.560001373291016,59.560001373291016,59.560001373291016,0.0
162,2020-02-04,60.650001525878906,60.650001525878906,60.650001525878906,60.650001525878906,60.650001525878906,0.0
163,2020-02-05,61.150001525878906,61.150001525878906,61.150001525878906,61.150001525878906,61.150001525878906,0.0
164,2020-02-06,61.61000061035156,61.61000061035156,61.61000061035156,61.61000061035156,61.61000061035156,0.0
165,2020-02-07,61.720001220703125,61.720001220703125,61.720001220703125,61.720001220703125,61.720001220703125,0.0
166,2020-02-10,61.40999984741211,61.40999984741211,61.40999984741211,61.40999984741211,61.40999984741211,0.0
167,2020-02-11,61.630001068115234,61.630001068115234,61.630001068115234,61.630001068115234,61.630001068115234,0.0
168,2020-02-12,61.709999084472656,61.709999084472656,61.709999084472656,61.709999084472656,61.709999084472656,0.0
169,2020-02-13,61.779998779296875,61.779998779296875,61.779998779296875,61.779998779296875,61.779998779296875,0.0
170,2020-02-14,61.54999923706055,61.54999923706055,61.54999923706055,61.54999923706055,61.54999923706055,0.0
171,2020-02-17,60.810001373291016,60.810001373291016,60.810001373291016,60.810001373291016,60.810001373291016,0.0
172,2020-02-18,60.529998779296875,60.529998779296875,60.529998779296875,60.529998779296875,60.529998779296875,0.0
173,2020-02-19,61.310001373291016,61.310001373291016,61.310001373291016,61.310001373291016,61.310001373291016,0.0
174,2020-02-20,61.47999954223633,61.47999954223633,61.47999954223633,61.47999954223633,61.47999954223633,0.0
175,2020-02-24,60.22999954223633,60.22999954223633,60.22999954223633,60.22999954223633,60.22999954223633,0.0
176,2020-02-25,60.09000015258789,60.09000015258789,60.09000015258789,60.09000015258789,60.09000015258789,0.0
177,2020-02-26,59.47999954223633,59.47999954223633,59.47999954223633,59.47999954223633,59.47999954223633,0.0
178,2020-02-27,58.91999816894531,58.91999816894531,58.91999816894531,58.91999816894531,58.91999816894531,0.0
179,2020-02-28,56.83000183105469,56.83000183105469,56.83000183105469,56.83000183105469,56.83000183105469,0.0
180,2020-03-02,56.54999923706055,56.54999923706055,56.54999923706055,56.54999923706055,56.54999923706055,0.0
181,2020-03-03,57.459999084472656,57.459999084472656,57.459999084472656,57.459999084472656,57.459999084472656,0.0
182,2020-03-04,56.849998474121094,56.849998474121094,56.849998474121094,56.849998474121094,56.849998474121094,0.0
183,2020-03-05,56.77000045776367,56.77000045776367,56.77000045776367,56.77000045776367,56.77000045776367,0.0
184,2020-03-06,55.560001373291016,55.560001373291016,55.560001373291016,55.560001373291016,55.560001373291016,0.0
185,2020-03-09,53.119998931884766,53.119998931884766,53.119998931884766,53.119998931884766,53.119998931884766,0.0
186,2020-03-11,52.77000045776367,52.77000045776367,52.77000045776367,52.77000045776367,52.77000045776367,0.0
187,2020-03-12,48.560001373291016,48.560001373291016,48.560001373291016,48.560001373291016,48.560001373291016,0.0
188,2020-03-13,49.7400016784668,49.7400016784668,49.7400016784668,49.7400016784668,49.7400016784668,0.0
189,2020-03-16,46.58000183105469,46.58000183105469,46.58000183105469,46.58000183105469,46.58000183105469,0.0
190,2020-03-17,45.2599983215332,45.2599983215332,45.2599983215332,45.2599983215332,45.2599983215332,0.0
191,2020-03-18,42.779998779296875,42.779998779296875,42.779998779296875,42.779998779296875,42.779998779296875,0.0
192,2020-03-19,41.13999938964844,41.13999938964844,41.13999938964844,41.13999938964844,41.13999938964844,0.0
193,2020-03-20,42.36000061035156,42.36000061035156,42.36000061035156,42.36000061035156,42.36000061035156,0.0
194,2020-03-23,37.27000045776367,37.27000045776367,37.27000045776367,37.27000045776367,37.27000045776367,0.0
195,2020-03-24,37.709999084472656,37.709999084472656,37.709999084472656,37.709999084472656,37.709999084472656,0.0
196,2020-03-25,39.2400016784668,39.2400016784668,39.2400016784668,39.2400016784668,39.2400016784668,0.0
197,2020-03-26,40.36000061035156,40.36000061035156,40.36000061035156,40.36000061035156,40.36000061035156,0.0
198,2020-03-27,40.2400016784668,40.2400016784668,40.2400016784668,40.2400016784668,40.2400016784668,0.0
199,2020-03-30,39.13999938964844,39.13999938964844,39.13999938964844,39.13999938964844,39.13999938964844,0.0
200,2020-03-31,40.5,40.5,40.5,40.5,40.5,0.0
201,2020-04-01,39.459999084472656,39.459999084472656,39.459999084472656,39.459999084472656,39.459999084472656,0.0
202,2020-04-03,38.52000045776367,38.52000045776367,38.52000045776367,38.52000045776367,38.52000045776367,0.0
203,2020-04-07,41.380001068115234,41.380001068115234,41.380001068115234,41.380001068115234,41.380001068115234,0.0
204,2020-04-08,41.560001373291016,41.560001373291016,41.560001373291016,41.560001373291016,41.560001373291016,0.0
205,2020-04-09,43.25,43.25,43.25,43.25,43.25,0.0
206,2020-04-13,43.08000183105469,43.08000183105469,43.08000183105469,43.08000183105469,43.08000183105469,0.0
207,2020-04-15,43.189998626708984,43.189998626708984,43.189998626708984,43.189998626708984,43.189998626708984,0.0
208,2020-04-16,43.77000045776367,43.77000045776367,43.77000045776367,43.77000045776367,43.77000045776367,0.0
209,2020-04-17,45.099998474121094,45.099998474121094,45.099998474121094,45.099998474121094,45.099998474121094,0.0
210,2020-04-20,45.310001373291016,45.310001373291016,45.310001373291016,45.310001373291016,45.310001373291016,0.0
211,2020-04-21,44.25,44.25,44.25,44.25,44.25,0.0
212,2020-04-22,44.790000915527344,44.790000915527344,44.790000915527344,44.790000915527344,44.790000915527344,0.0
213,2020-04-23,45.400001525878906,45.400001525878906,45.400001525878906,45.400001525878906,45.400001525878906,0.0
214,2020-04-24,44.66999816894531,44.66999816894531,44.66999816894531,44.66999816894531,44.66999816894531,0.0
215,2020-04-27,45.279998779296875,45.279998779296875,45.279998779296875,45.279998779296875,45.279998779296875,0.0
216,2020-04-28,45.540000915527344,45.540000915527344,45.540000915527344,45.540000915527344,45.540000915527344,0.0
217,2020-04-29,46.18000030517578,46.18000030517578,46.18000030517578,46.18000030517578,46.18000030517578,0.0
218,2020-04-30,47.29999923706055,47.29999923706055,47.29999923706055,47.29999923706055,47.29999923706055,0.0
219,2020-05-04,45.18000030517578,45.18000030517578,45.18000030517578,45.18000030517578,45.18000030517578,0.0
220,2020-05-05,44.810001373291016,44.810001373291016,44.810001373291016,44.810001373291016,44.810001373291016,0.0
221,2020-05-06,45.18000030517578,45.18000030517578,45.18000030517578,45.18000030517578,45.18000030517578,0.0
222,2020-05-07,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,45.029998779296875,0.0
223,2020-05-08,45.06999969482422,45.06999969482422,45.06999969482422,45.06999969482422,45.06999969482422,0.0
224,2020-05-11,44.95000076293945,44.95000076293945,44.95000076293945,44.95000076293945,44.95000076293945,0.0
225,2020-05-12,44.790000915527344,44.790000915527344,44.790000915527344,44.790000915527344,44.790000915527344,0.0
226,2020-05-13,45.599998474121094,45.599998474121094,45.599998474121094,45.599998474121094,45.599998474121094,0.0
227,2020-05-14,44.869998931884766,44.869998931884766,44.869998931884766,44.869998931884766,44.869998931884766,0.0
228,2020-05-15,44.7400016784668,44.7400016784668,44.7400016784668,44.7400016784668,44.7400016784668,0.0
229,2020-05-18,43.15999984741211,43.15999984741211,43.15999984741211,43.15999984741211,43.15999984741211,0.0
230,2020-05-19,43.380001068115234,43.380001068115234,43.380001068115234,43.380001068115234,43.380001068115234,0.0
231,2020-05-20,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0.0
232,2020-05-21,44.43000030517578,44.43000030517578,44.43000030517578,44.43000030517578,44.43000030517578,0.0
233,2020-05-22,43.959999084472656,43.959999084472656,43.959999084472656,43.959999084472656,43.959999084472656,0.0
234,2020-05-26,44.150001525878906,44.150001525878906,44.150001525878906,44.150001525878906,44.150001525878906,0.0
235,2020-05-27,44.900001525878906,44.900001525878906,44.900001525878906,44.900001525878906,44.900001525878906,0.0
236,2020-05-28,45.529998779296875,45.529998779296875,45.529998779296875,45.529998779296875,45.529998779296875,0.0
237,2020-05-29,45.97999954223633,45.97999954223633,45.97999954223633,45.97999954223633,45.97999954223633,0.0
238,2020-06-01,47.040000915527344,47.040000915527344,47.040000915527344,47.040000915527344,47.040000915527344,0.0
239,2020-06-02,47.709999084472656,47.709999084472656,47.709999084472656,47.709999084472656,47.709999084472656,0.0
240,2020-06-03,47.959999084472656,47.959999084472656,47.959999084472656,47.959999084472656,47.959999084472656,0.0
241,2020-06-04,48.02000045776367,48.02000045776367,48.02000045776367,48.02000045776367,48.02000045776367,0.0
242,2020-06-05,48.9900016784668,48.9900016784668,48.9900016784668,48.9900016784668,48.9900016784668,0.0
243,2020-06-08,49.56999969482422,49.56999969482422,49.56999969482422,49.56999969482422,49.56999969482422,0.0
244,2020-06-09,49.2400016784668,49.2400016784668,49.2400016784668,49.2400016784668,49.2400016784668,0.0
245,2020-06-10,49.630001068115234,49.630001068115234,49.630001068115234,49.630001068115234,49.630001068115234,0.0
246,2020-06-11,48.83000183105469,48.83000183105469,48.83000183105469,48.83000183105469,48.83000183105469,0.0
247,2020-06-12,49.060001373291016,49.060001373291016,49.060001373291016,49.060001373291016,49.060001373291016,0.0
248,2020-06-15,48.650001525878906,48.650001525878906,48.650001525878906,48.650001525878906,48.650001525878906,0.0
249,2020-06-16,48.88999938964844,48.88999938964844,48.88999938964844,48.88999938964844,48.88999938964844,0.0
250,2020-06-17,48.91999816894531,48.91999816894531,48.91999816894531,48.91999816894531,48.91999816894531,0.0
251,2020-06-18,49.599998474121094,49.599998474121094,49.599998474121094,49.599998474121094,49.599998474121094,0.0
252,2020-06-19,50.380001068115234,50.380001068115234,50.380001068115234,50.380001068115234,50.380001068115234,0.0
253,2020-06-22,50.91999816894531,50.91999816894531,50.91999816894531,50.91999816894531,50.91999816894531,0.0
254,2020-06-23,51.68000030517578,51.68000030517578,51.68000030517578,51.68000030517578,51.68000030517578,0.0
255,2020-06-24,50.91999816894531,50.91999816894531,50.91999816894531,50.91999816894531,50.91999816894531,0.0
256,2020-06-25,51.060001373291016,51.060001373291016,51.060001373291016,51.060001373291016,51.060001373291016,0.0
257,2020-06-26,51.52000045776367,51.52000045776367,51.52000045776367,51.52000045776367,51.52000045776367,0.0
258,2020-06-29,50.849998474121094,50.849998474121094,50.849998474121094,50.849998474121094,50.849998474121094,0.0
259,2020-06-30,50.790000915527344,50.790000915527344,50.790000915527344,50.790000915527344,50.790000915527344,0.0
260,2020-07-01,51.04999923706055,51.04999923706055,51.04999923706055,51.04999923706055,51.04999923706055,0.0
261,2020-07-02,51.63999938964844,51.63999938964844,51.63999938964844,51.63999938964844,51.63999938964844,0.0
262,2020-07-03,51.86000061035156,51.86000061035156,51.86000061035156,51.86000061035156,51.86000061035156,0.0
263,2020-07-06,52.56999969482422,52.56999969482422,52.56999969482422,52.56999969482422,52.56999969482422,0.0
264,2020-07-07,52.84000015258789,52.84000015258789,52.84000015258789,52.84000015258789,52.84000015258789,0.0
265,2020-07-08,52.47999954223633,52.47999954223633,52.47999954223633,52.47999954223633,52.47999954223633,0.0
266,2020-07-09,52.93000030517578,52.93000030517578,52.93000030517578,52.93000030517578,52.93000030517578,0.0
